id,x1,x2,x3,x4,x5,x6,target
0,24.294952135803893,6.452145499224385,6.610110032319203,5.182793230493667,5.28127195825573,8.15949087610083,7.708714520921943
1,38.629252433255594,5.578791176911694,34.29547520206844,7.768805804055157,5.825294037494524,3.9318215963041125,9.179884628865137
2,24.509444153744976,7.599036853438548,37.925935736972185,17.345296090057925,8.716917566631821,1.7315437990482485,18.031256641435466
3,8.98327555151724,6.884121310078677,4.687767364750326,4.7408410211071494,10.344177317126235,7.868607261925612,7.633662229514279
4,47.83369580028637,8.514660848244624,25.04325988151757,5.934332753188965,9.547981225344051,4.497732570264043,9.317042752129037
5,49.03201162987387,2.402532308801133,8.227616274369929,11.325640395650884,18.14253831413033,5.256472636240014,11.570278706263045
6,11.256290388298067,0.44519279989128413,19.70036514698416,17.386337043354402,21.34895883246932,3.3334900886137486,16.58962606898401
7,8.820658791605107,8.959877695680413,30.869684432970075,9.376514047287742,3.000915822173603,5.9787943501959075,12.294905170852953
8,12.639890713549335,0.2800880671982897,34.0423773203178,0.03994265044225953,12.582204717856749,7.676321156415388,0.7322450427852432
9,44.97652949459627,9.184707081560129,32.67230455244618,16.703201771943814,12.196336628165698,3.5882817237282074,18.819790664627277
10,40.85084909921769,0.7252707935920633,0.6487315588876008,0.923611399083184,16.31572639719698,6.673168538749616,1.4845938588380965
11,29.67223875138847,0.9924711678045928,0.6304356685034129,16.70335825120974,25.939108835199974,8.463296054946785,16.350766625607882
12,0.03204490066918697,0.6267107457495535,16.819932477302288,2.331779409449888,12.975535281534631,3.6089459819722403,2.680472631650935
13,16.641499273305044,9.767648227952803,22.498951811696678,8.972989996875437,10.12040150707783,1.6592919353030067,12.150459366812733
14,31.692511838090493,0.5102726012540559,19.56069898308671,4.285819955638832,15.530527925295697,3.0878578108486323,4.186621918602767
15,35.33200853698272,2.3478952929264816,35.70821607413752,19.401284589938392,16.815113592934274,0.10785652428608405,19.041194959395277
16,2.6816595421922274,2.2529866747364946,6.859842204643565,12.412006969805507,16.23455842001587,9.266614410726232,11.981742989498711
17,6.663920125187378,7.047185509959787,12.308960144254279,3.5621839096533625,21.000994912115175,5.113040230178277,6.436774148663056
18,12.974314964585176,4.698850204675996,36.25756836659217,2.9791019525534512,8.397940750756792,4.418320632526035,5.608459366775761
19,28.89234586553889,6.3094489067395525,1.9375103866391896,8.171400141009709,6.748056839645903,5.421664670612011,10.279761998379202
20,20.55892869740456,9.856212704925554,39.18140161509985,7.913923790204597,19.150262894956374,1.8518722898140294,10.610770006906401
21,32.45399838162198,4.845711949301682,33.49806729425334,6.196462216486067,28.99217993457355,4.685553574926279,7.630116072330033
22,10.391047886900607,8.816010424851813,8.488605770358468,2.895793500093531,29.8827928186291,1.1774340753881007,7.080364476189286
23,49.90903891898342,3.5644619882219555,20.945755727576724,18.947838357572067,6.323563453862198,9.505106912323596,18.378703585489124
24,20.693789493783022,0.9099121243833208,17.482174593893987,0.3324228669322804,14.550539705512515,4.839177462525578,1.6111301776020124
25,41.28745992162751,2.5852273806303403,1.0304644299496424,8.152641247054962,13.814085727250585,7.323771365819942,9.078373110933558
26,11.515154430715551,7.500659070024791,25.51405562362795,15.281191964921437,21.54273558259103,1.6231823463171136,16.740422250975765
27,47.60254929586685,0.7348542172746619,39.53113893141008,14.47991244167115,28.891592414567963,8.397492482575409,13.573131933730984
28,15.634145947215867,4.014687357508962,3.439850237404185,2.927124487455268,0.4208803944950368,4.854139906475231,5.2437662163411005
29,26.458460884572194,8.68104227562551,3.522625258621135,0.06614723663408206,6.2945710321323025,3.504464796319522,10.731984941858896
30,25.58306147903735,4.972675669065646,12.23470830452463,6.545003505104303,20.322370168490696,2.9624766624974495,8.719839313568942
31,25.198476843510143,2.4850595354229177,9.53116692837456,8.724623845277561,15.351813682146352,4.276933996285294,9.511477076582285
32,4.548627833874896,1.0078817105695415,6.29223858188289,2.789546302696846,13.96200950371383,6.1268296011949275,3.0554597273302075
33,26.38860119872816,7.180238969602028,11.246968359095014,14.275552626638603,25.783686083971915,9.615892570357886,15.1422130256956
34,15.105758416190007,5.278550695280556,14.781223953570848,17.10047730927165,16.689112339267968,0.8056845281832792,17.894672924946665
35,29.939432973647033,7.000905892869799,8.948577037561861,4.940385415834541,0.913131515363309,5.325040967194225,7.517139241307465
36,34.06409290082219,0.28944809022219964,14.731936239834159,5.223998123541794,26.207205702200092,2.507260610340958,5.689719028134147
37,33.888204662109615,2.610323283422363,5.093426201468914,1.5913519602291104,16.403635774500422,7.503560468752162,3.6473573389341296
38,42.479354023820726,8.320945180880447,3.4569168036161946,4.5719853185675134,2.91501155888658,4.675235099020094,8.541435888443008
39,20.74568639876474,6.36312116516312,38.88191135813136,17.03043238029465,1.7692722077276535,5.940581957870342,17.508516614719657
40,27.52119242400402,2.25967326734944,1.013449535154538,4.1617114205579835,10.352390876721982,1.3271484846207238,5.13022560572431
41,30.945256898549424,1.1704018208044953,23.51467857377972,11.817779650075007,25.668546100582507,2.8184727947033195,11.685660053715768
42,17.61409366319834,4.231346658620547,7.096447204899419,0.6637647041140449,18.639779460481247,2.562772610848535,4.7471063050113385
43,30.844388172827642,0.168135545656376,20.47381931619753,11.824756112778232,25.095413978496516,7.471951438103534,11.030076648640291
44,22.129745495029763,0.23580610610275832,29.09619760601938,11.751313042405663,27.839929604265922,0.2369856145880067,11.44852519879254
45,47.09204928428374,2.7706522296114766,9.33015945440761,8.825957165419638,3.759310138503121,4.338457692793104,9.302583554240668
46,23.97242604071097,4.552229373026656,32.892069001613294,8.810075089646839,22.559998912752167,8.678567139195616,10.102435509653814
47,29.526954572832388,5.952611068429979,32.96976407536738,18.50538762593783,1.6613640469398905,4.572236434573366,19.193558955906774
48,49.5996538924098,5.5541817283991515,21.715466127280756,5.909704384085499,23.153978423198524,6.04828458026506,8.353574692439144
49,11.7554850566858,1.8783552760204547,31.44944307565137,12.239980251540526,27.449591838236902,7.593176886037062,12.24482625460066
50,16.217780170321976,3.5362717439128923,36.46846998598854,11.943524397373226,13.301090100570192,3.4797557816155953,12.012562995861575
51,34.03955612930606,9.6973965328054,10.045421282178673,16.363713766632035,8.208564347629277,2.3000984014772783,17.968972943508508
52,12.507024487620633,9.116508697654156,14.245824721440803,7.759513785976118,13.708921500596288,0.5926241296325152,10.52864184561622
53,29.467058690924457,8.919739965721154,18.74857012481552,13.76646445509577,29.854741406638325,5.226107865797141,16.13948606949646
54,39.024919217615114,9.343350857933638,19.783834835541768,3.872454430860506,23.71216643033818,8.591638759625512,8.378102995971313
55,10.56124419075597,0.9383734454281556,27.6882222633715,11.747286206985713,24.91224126505375,2.563849571837146,11.93261541363574
56,5.793365709543696,1.3096964463258642,22.870337091910752,16.62592470011355,5.514935974163366,4.54529223532924,16.086084064431475
57,38.657036752544826,4.195206135460313,20.940398679382323,4.586326666777476,15.069135750890352,4.554897993004801,6.623644913227427
58,23.74789263226813,3.455382018373714,3.1554424926008684,3.7190776285649174,13.227692602422795,2.8941246552637345,5.918113375109602
59,38.07161139271676,6.07531725707227,1.836997474860298,3.0182220920209146,23.96595019094842,6.471384727496908,6.334039846362642
60,16.565349686767618,5.514792153361865,26.944646120582142,5.058325543227598,25.829911850875426,2.448737511400668,7.599449134947141
61,7.7089421131502744,6.454268691679594,33.80323403315054,18.903041826470474,3.1448732034737112,7.0538183323586985,19.09040253061904
62,36.284700715828414,2.8115585122739386,7.838788412049444,1.863632091551859,19.69502900734354,0.20670488836523226,4.104492683838815
63,28.712366646440103,6.3281479773008185,34.969673158969755,16.844214726531366,29.06933889090188,0.8913866629509082,18.04056082358482
64,14.462098289148356,0.14348728806537148,28.186487138336584,5.62501475236539,27.858615673724117,7.027061665738379,5.525821753788605
65,45.67520804142664,3.3575415306574508,6.973184317170622,1.4924374276781927,12.053900025226355,2.0363816763634746,4.315537295058354
66,26.80125096926368,3.7837397714513763,23.85434570299799,11.567244078092525,9.057794342396578,6.662726745633928,11.986475746339188
67,2.097394101879707,0.9623921158283355,32.952301463699655,5.32972826172593,25.256952268117566,7.984553397741051,5.828756271006091
68,0.9483370198237695,4.126091992862202,16.516902073325625,12.459215495494828,11.152040910870571,7.961255193152647,13.386605100700182
69,12.21972239332087,5.247126122879906,11.943076814688673,15.084351334715027,16.75395436601144,4.333991962175539,15.612715187710371
70,6.449833990107335,2.455637781475227,7.671159406835164,19.252351602831453,17.719124392838733,1.13694456341366,18.832185759514417
71,33.6467341032826,7.574116301445958,14.07651730561033,16.636934385916874,20.567564078648665,6.937602020860592,17.426017019943266
72,9.675259391523888,5.315677614430152,27.32138247925357,5.405376149644432,19.178936281416775,3.212382357835486,7.947830035526993
73,4.932844643845074,9.629235659247898,1.8619424441560772,8.371329170152222,5.279079571945891,4.781808509273565,11.085191392251952
74,1.5043708357085517,2.7153144199970147,2.764838222205932,8.355892367916212,16.999488684970512,9.059597517112952,8.893960716991494
75,24.61228499857545,5.604348547797131,28.55375372072688,19.686652347990833,27.162239572148998,5.477460662598023,19.516425917587615
76,19.23588471535777,8.53846417248706,11.085310434713747,16.25811753815684,13.075114680096961,1.3514247253222411,17.73872297175644
77,39.10420633946536,2.399748651391289,35.72501066019089,18.496092563974976,26.353330323719966,3.9665024321177156,18.223735964757736
78,31.37498028660728,3.942374313786279,18.0189161959496,4.174768554209825,23.22363815592456,9.983511485416134,6.468424453126072
79,16.474681807142677,8.87798455038531,11.221581003857612,1.4892531940261766,21.52927084264049,2.281980642573634,7.853312517096254
80,4.1329190308725225,6.803972852097147,23.446197616164465,18.024678538854204,19.09806520788118,7.014235935063359,18.730935747461626
81,0.19324298702362297,6.698885663721153,18.740687130769263,5.147959019576655,23.74537180060022,8.092208432262636,7.454268967572655
82,37.693114945841664,9.19204478290087,9.091669271156832,18.30806064193756,10.49082709458191,8.266823239357379,19.355925744399908
83,0.2939051437380047,5.656784608956784,34.148421663221995,11.320493971812489,21.15070199360864,7.9961822182371805,12.146980046438271
84,43.7583599941604,3.091304040648608,18.45042860408384,17.84946964450161,3.041452462427313,8.279724634214004,17.410559121777684
85,25.733920864090788,7.710685200510415,21.563989808303358,7.33123267464814,14.484407367522659,3.6933154412150495,9.441697354596979
86,47.82073566028432,0.5993327340372812,29.026507283154412,19.71956236768192,12.119322949078654,2.988720787083352,18.826131860065917
87,17.121380067501917,3.749475001549125,10.580683449844056,7.928101881599514,12.347346360685226,0.5623373803743847,8.527363078454558
88,18.673240138984394,1.5100996257788346,15.370992255264468,5.791011535882113,8.1703925236319,2.0964446502343845,5.9821244523011625
89,24.957572151790185,0.3102724465535345,9.889399556804017,1.7015734623691747,23.461140892348613,8.776438834944248,2.531453787560518
90,26.422565839198953,7.1343532702890435,2.4713891601779236,14.591778837038582,23.81309970404876,4.328940450286948,16.28160415128628
91,49.713376483194054,7.997011482392315,2.130895317128312,18.345082950985923,4.946147723896433,1.4683930745611251,19.731928525244935
92,41.10939687982527,3.1369183801396305,16.13863416763076,18.85087601147947,28.892631742064353,5.423279772541797,18.038924454251745
93,10.3313013887105,8.198288805599073,38.9242684967836,1.8201954485052618,9.191311591118378,5.426587411462915,6.73374020575325
94,2.2865427607548616,1.9384743376680103,14.41880501509631,4.326340240172788,25.6331068270439,5.963170739487471,4.994884149864193
95,37.27692553569947,1.7674708022407581,28.676503754830826,6.580187110419741,18.836698197274284,0.5766738365807478,6.924974192235505
96,17.03600198739824,6.386077254115433,24.17736010725502,9.317192232740222,23.91149651990315,4.546580798637908,10.945142178242614
97,42.65425327585752,7.851124366430683,37.089222876627424,3.282891042797549,19.527229621968544,6.915315139493144,7.424881171309532
98,32.82797372126783,3.987817093973456,2.2759358123430395,19.142447096154736,24.12871843703048,2.7730346948558515,18.919925874947403
99,10.96819985467668,3.2380445682927297,36.69916932244197,4.442143705322501,15.571543473739123,7.775136921737033,6.0800964280082255
100,15.62458962163803,5.687858037675685,33.37395963732018,17.134189311032976,6.166638213823007,8.787330978482201,17.834697186231352
101,21.484900141999496,8.336616710246,36.33800718553609,14.106263284582397,7.495119023886174,6.917312716284596,16.102912945537465
102,39.90773114484036,4.244018042792494,9.64005009216972,16.05694828087948,4.805380410049405,7.3479765537401365,16.1324524769978
103,45.89399161828581,4.616761070890446,15.490368546992514,9.860702487725986,12.683359763237233,2.276597432322615,11.028107464315376
104,19.810936220605768,2.1132814353671057,18.198387608070135,10.80196412491425,19.18254362531173,0.9263377073440493,11.10104094385169
105,36.844589101837606,6.971000616641327,0.05548850826015084,3.269341739176148,16.34202482835581,3.815947098614143,6.888483448853185
106,19.45317878346689,9.289410867815194,31.844557528986318,3.111443521180075,23.21105951698212,9.991977084069083,8.150832210880113
107,15.444904570744816,3.815528114111406,31.90393056766321,0.7486628309687426,16.456309448034524,2.3371515127275897,4.239430347980637
108,29.92886013723417,6.645661184589694,33.45889152905096,1.0688842605980287,2.1070035723138094,9.990099059124207,6.608978642067477
